ano,mes,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,saldo_mensal
2024,6,RS,Rio Grande do Sul,4304903,Casca,46
2024,6,RS,Rio Grande do Sul,4304952,Caseiros,-2
2024,6,RS,Rio Grande do Sul,4305009,Catuípe,-3
2024,6,RS,Rio Grande do Sul,4305108,Caxias do Sul,47
2024,6,RS,Rio Grande do Sul,4302808,Caçapava do Sul,-66
2024,6,RS,Rio Grande do Sul,4305116,Centenário,0
2024,6,RS,Rio Grande do Sul,4305124,Cerrito,3
2024,6,RS,Rio Grande do Sul,4305132,Cerro Branco,3
2024,6,RS,Rio Grande do Sul,4305157,Cerro Grande,0
2024,6,RS,Rio Grande do Sul,4305173,Cerro Grande do Sul,3
2024,6,RS,Rio Grande do Sul,4305207,Cerro Largo,-10
2024,6,RS,Rio Grande do Sul,4305306,Chapada,3
2024,6,RS,Rio Grande do Sul,4305355,Charqueadas,29
2024,6,RS,Rio Grande do Sul,4305371,Charrua,-1
2024,6,RS,Rio Grande do Sul,4305405,Chiapetta,-12
2024,6,RS,Rio Grande do Sul,4305447,Chuvisca,-1
2024,6,RS,Rio Grande do Sul,4305439,Chuí,-3
2024,6,RS,Rio Grande do Sul,4305454,Cidreira,7
2024,6,RS,Rio Grande do Sul,4305504,Ciríaco,-2
2024,6,RS,Rio Grande do Sul,4305587,Colinas,1
2024,6,RS,Rio Grande do Sul,4305603,Colorado,-8
2024,6,RS,Rio Grande do Sul,4305702,Condor,-13
2024,6,RS,Rio Grande do Sul,4305801,Constantina,17
2024,6,RS,Rio Grande do Sul,4305835,Coqueiro Baixo,0
2024,6,RS,Rio Grande do Sul,4305850,Coqueiros do Sul,-6
2024,6,RS,Rio Grande do Sul,4305871,Coronel Barros,8
2024,6,RS,Rio Grande do Sul,4305900,Coronel Bicaco,2
2024,6,RS,Rio Grande do Sul,4305934,Coronel Pilar,1
2024,6,RS,Rio Grande do Sul,4305959,Cotiporã,-6
2024,6,RS,Rio Grande do Sul,4305975,Coxilha,2
2024,6,RS,Rio Grande do Sul,4306007,Crissiumal,21
2024,6,RS,Rio Grande do Sul,4306056,Cristal,13
2024,6,RS,Rio Grande do Sul,4306072,Cristal do Sul,-2
2024,6,RS,Rio Grande do Sul,4306106,Cruz Alta,-69
2024,6,RS,Rio Grande do Sul,4306130,Cruzaltense,-3
2024,6,RS,Rio Grande do Sul,4306205,Cruzeiro do Sul,-14
2024,6,RS,Rio Grande do Sul,4304309,Cândido Godói,0
2024,6,RS,Rio Grande do Sul,4306304,David Canabarro,-1
2024,6,RS,Rio Grande do Sul,4306320,Derrubadas,-1
2024,6,RS,Rio Grande do Sul,4306353,Dezesseis de Novembro,-3
2024,6,RS,Rio Grande do Sul,4306379,Dilermando de Aguiar,-10
2024,6,RS,Rio Grande do Sul,4306403,Dois Irmãos,22
2024,6,RS,Rio Grande do Sul,4306429,Dois Irmãos das Missões,-3
2024,6,RS,Rio Grande do Sul,4306452,Dois Lajeados,-6
2024,6,RS,Rio Grande do Sul,4306502,Dom Feliciano,-7
2024,6,RS,Rio Grande do Sul,4306601,Dom Pedrito,-213
2024,6,RS,Rio Grande do Sul,4306551,Dom Pedro de Alcântara,-5
2024,6,RS,Rio Grande do Sul,4306700,Dona Francisca,4
2024,6,RS,Rio Grande do Sul,4306734,Doutor Maurício Cardoso,-11
2024,6,RS,Rio Grande do Sul,4306759,Doutor Ricardo,-1
2024,6,RS,Rio Grande do Sul,4306767,Eldorado do Sul,-230
2024,6,RS,Rio Grande do Sul,4306809,Encantado,-30
2024,6,RS,Rio Grande do Sul,4306908,Encruzilhada do Sul,-15
2024,6,RS,Rio Grande do Sul,4306924,Engenho Velho,-3
2024,6,RS,Rio Grande do Sul,4306957,Entre Rios do Sul,0
2024,6,RS,Rio Grande do Sul,4306932,Entre-Ijuís,-20
2024,6,RS,Rio Grande do Sul,4306973,Erebango,1
2024,6,RS,Rio Grande do Sul,4307005,Erechim,42
2024,6,RS,Rio Grande do Sul,4307054,Ernestina,-2
2024,6,RS,Rio Grande do Sul,4307203,Erval Grande,10
2024,6,RS,Rio Grande do Sul,4307302,Erval Seco,-7
2024,6,RS,Rio Grande do Sul,4307401,Esmeralda,24
2024,6,RS,Rio Grande do Sul,4307450,Esperança do Sul,2
2024,6,RS,Rio Grande do Sul,4307500,Espumoso,8
2024,6,RS,Rio Grande do Sul,4307559,Estação,22
2024,6,RS,Rio Grande do Sul,4307708,Esteio,104
2024,6,RS,Rio Grande do Sul,4307807,Estrela,-89
2024,6,RS,Rio Grande do Sul,4307815,Estrela Velha,3
2024,6,RS,Rio Grande do Sul,4307609,Estância Velha,82
2024,6,RS,Rio Grande do Sul,4307831,Eugênio de Castro,-1
2024,6,RS,Rio Grande do Sul,4307864,Fagundes Varela,-4
2024,6,RS,Rio Grande do Sul,4307906,Farroupilha,-38
2024,6,RS,Rio Grande do Sul,4308003,Faxinal do Soturno,-4
2024,6,RS,Rio Grande do Sul,4308052,Faxinalzinho,0
2024,6,RS,Rio Grande do Sul,4308078,Fazenda Vilanova,23
2024,6,RS,Rio Grande do Sul,4308102,Feliz,-19
2024,6,RS,Rio Grande do Sul,4308201,Flores da Cunha,20
2024,6,RS,Rio Grande do Sul,4308250,Floriano Peixoto,0
2024,6,RS,Rio Grande do Sul,4308300,Fontoura Xavier,-9
2024,6,RS,Rio Grande do Sul,4308409,Formigueiro,-18
2024,6,RS,Rio Grande do Sul,4308433,Forquetinha,-7
2024,6,RS,Rio Grande do Sul,4308458,Fortaleza dos Valos,-15
2024,6,RS,Rio Grande do Sul,4308508,Frederico Westphalen,31
2024,6,RS,Rio Grande do Sul,4308607,Garibaldi,-5
2024,6,RS,Rio Grande do Sul,4308656,Garruchos,-1
2024,6,RS,Rio Grande do Sul,4308706,Gaurama,-6
2024,6,RS,Rio Grande do Sul,4308805,General Câmara,-4
2024,6,RS,Rio Grande do Sul,4308854,Gentil,-5
2024,6,RS,Rio Grande do Sul,4308904,Getúlio Vargas,-45
2024,6,RS,Rio Grande do Sul,4309001,Giruá,-18
2024,6,RS,Rio Grande do Sul,4309050,Glorinha,-13
2024,6,RS,Rio Grande do Sul,4309100,Gramado,-856
2024,6,RS,Rio Grande do Sul,4309159,Gramado Xavier,0
2024,6,RS,Rio Grande do Sul,4309126,Gramado dos Loureiros,2
2024,6,RS,Rio Grande do Sul,4309209,Gravataí,131
2024,6,RS,Rio Grande do Sul,4309258,Guabiju,0
2024,6,RS,Rio Grande do Sul,4309407,Guaporé,18
2024,6,RS,Rio Grande do Sul,4309506,Guarani das Missões,16
2024,6,RS,Rio Grande do Sul,4309308,Guaíba,-37
2024,6,RS,Rio Grande do Sul,4309555,Harmonia,6
2024,6,RS,Rio Grande do Sul,4307104,Herval,4
2024,6,RS,Rio Grande do Sul,4309571,Herveiras,9
2024,6,RS,Rio Grande do Sul,4309605,Horizontina,-10
2024,6,RS,Rio Grande do Sul,4309654,Hulha Negra,5
2024,6,RS,Rio Grande do Sul,4309704,Humaitá,12
2024,6,RS,Rio Grande do Sul,4309753,Ibarama,2
2024,6,RS,Rio Grande do Sul,4309803,Ibiaçá,-8
2024,6,RS,Rio Grande do Sul,4309902,Ibiraiaras,-7
2024,6,RS,Rio Grande do Sul,4309951,Ibirapuitã,-1
2024,6,RS,Rio Grande do Sul,4310009,Ibirubá,4
2024,6,RS,Rio Grande do Sul,4310108,Igrejinha,-96
2024,6,RS,Rio Grande do Sul,4310207,Ijuí,5
2024,6,RS,Rio Grande do Sul,4310306,Ilópolis,10
2024,6,RS,Rio Grande do Sul,4310330,Imbé,-22
2024,6,RS,Rio Grande do Sul,4310363,Imigrante,46
2024,6,RS,Rio Grande do Sul,4310405,Independência,2
2024,6,RS,Rio Grande do Sul,4310413,Inhacorá,1
2024,6,RS,Rio Grande do Sul,4310462,Ipiranga do Sul,-4
2024,6,RS,Rio Grande do Sul,4310439,Ipê,-8
2024,6,RS,Rio Grande do Sul,4310504,Iraí,-5
2024,6,RS,Rio Grande do Sul,4310538,Itaara,-46
2024,6,RS,Rio Grande do Sul,4310553,Itacurubi,-4
2024,6,RS,Rio Grande do Sul,4310579,Itapuca,3
2024,6,RS,Rio Grande do Sul,4310603,Itaqui,-34
2024,6,RS,Rio Grande do Sul,4310652,Itati,-1
2024,6,RS,Rio Grande do Sul,4310702,Itatiba do Sul,9
2024,6,RS,Rio Grande do Sul,4310751,Ivorá,-1
2024,6,RS,Rio Grande do Sul,4310801,Ivoti,0
2024,6,RS,Rio Grande do Sul,4310850,Jaboticaba,-2
2024,6,RS,Rio Grande do Sul,4310876,Jacuizinho,-5
2024,6,RS,Rio Grande do Sul,4310900,Jacutinga,-5
2024,6,RS,Rio Grande do Sul,4311106,Jaguari,4
2024,6,RS,Rio Grande do Sul,4311007,Jaguarão,-62
2024,6,RS,Rio Grande do Sul,4311122,Jaquirana,-2
2024,6,RS,Rio Grande do Sul,4311130,Jari,-18
2024,6,RS,Rio Grande do Sul,4311155,Jóia,-25
2024,6,RS,Rio Grande do Sul,4311205,Júlio de Castilhos,-47
2024,6,RS,Rio Grande do Sul,4311239,Lagoa Bonita do Sul,-6
2024,6,RS,Rio Grande do Sul,4311304,Lagoa Vermelha,-43
2024,6,RS,Rio Grande do Sul,4311270,Lagoa dos Três Cantos,0
2024,6,RS,Rio Grande do Sul,4311254,Lagoão,-4
2024,6,RS,Rio Grande do Sul,4311403,Lajeado,-119
2024,6,RS,Rio Grande do Sul,4311429,Lajeado do Bugre,-2
2024,6,RS,Rio Grande do Sul,4311502,Lavras do Sul,-48
2024,6,RS,Rio Grande do Sul,4311601,Liberato Salzano,1
2024,6,RS,Rio Grande do Sul,4311627,Lindolfo Collor,-7
2024,6,RS,Rio Grande do Sul,4311643,Linha Nova,0
2024,6,RS,Rio Grande do Sul,4311700,Machadinho,-6
2024,6,RS,Rio Grande do Sul,4311734,Mampituba,1
2024,6,RS,Rio Grande do Sul,4311759,Manoel Viana,-10
2024,6,RS,Rio Grande do Sul,4311775,Maquiné,-1
2024,6,RS,Rio Grande do Sul,4311791,Maratá,-10
2024,6,RS,Rio Grande do Sul,4311809,Marau,-14
2024,6,RS,Rio Grande do Sul,4311908,Marcelino Ramos,4
2024,6,RS,Rio Grande do Sul,4311981,Mariana Pimentel,3
2024,6,RS,Rio Grande do Sul,4312005,Mariano Moro,2
2024,6,RS,Rio Grande do Sul,4312054,Marques de Souza,-6
2024,6,RS,Rio Grande do Sul,4312104,Mata,-9
2024,6,RS,Rio Grande do Sul,4312138,Mato Castelhano,-1
2024,6,RS,Rio Grande do Sul,4312153,Mato Leitão,3
2024,6,RS,Rio Grande do Sul,4312179,Mato Queimado,-1
2024,6,RS,Rio Grande do Sul,4312203,Maximiliano de Almeida,6
2024,6,RS,Rio Grande do Sul,4311718,Maçambará,-16
2024,6,RS,Rio Grande do Sul,4312252,Minas do Leão,-25
2024,6,RS,Rio Grande do Sul,4312302,Miraguaí,-60
2024,6,RS,Rio Grande do Sul,4312351,Montauri,-2
2024,6,RS,Rio Grande do Sul,4312377,Monte Alegre dos Campos,24
2024,6,RS,Rio Grande do Sul,4312385,Monte Belo do Sul,2
2024,6,RS,Rio Grande do Sul,4312401,Montenegro,-64
2024,6,RS,Rio Grande do Sul,4312427,Mormaço,4
2024,6,RS,Rio Grande do Sul,4312443,Morrinhos do Sul,1
2024,6,RS,Rio Grande do Sul,4312450,Morro Redondo,3
2024,6,RS,Rio Grande do Sul,4312476,Morro Reuter,-10
2024,6,RS,Rio Grande do Sul,4312500,Mostardas,-3
2024,6,RS,Rio Grande do Sul,4312617,Muitos Capões,11
2024,6,RS,Rio Grande do Sul,4312625,Muliterno,17
2024,6,RS,Rio Grande do Sul,4312609,Muçum,-42
2024,6,RS,Rio Grande do Sul,4312674,Nicolau Vergueiro,-2
2024,6,RS,Rio Grande do Sul,4312708,Nonoai,17
2024,6,RS,Rio Grande do Sul,4312757,Nova Alvorada,2
2024,6,RS,Rio Grande do Sul,4312807,Nova Araçá,-11
2024,6,RS,Rio Grande do Sul,4312906,Nova Bassano,-55
2024,6,RS,Rio Grande do Sul,4312955,Nova Boa Vista,-3
2024,6,RS,Rio Grande do Sul,4313003,Nova Bréscia,6
2024,6,RS,Rio Grande do Sul,4313011,Nova Candelária,2
2024,6,RS,Rio Grande do Sul,4313037,Nova Esperança do Sul,9
2024,6,RS,Rio Grande do Sul,4313060,Nova Hartz,99
2024,6,RS,Rio Grande do Sul,4313102,Nova Palma,1
2024,6,RS,Rio Grande do Sul,4313201,Nova Petrópolis,-11
2024,6,RS,Rio Grande do Sul,4313300,Nova Prata,67
2024,6,RS,Rio Grande do Sul,4313086,Nova Pádua,-9
2024,6,RS,Rio Grande do Sul,4313334,Nova Ramada,2
2024,6,RS,Rio Grande do Sul,4313359,Nova Roma do Sul,-2
2024,6,RS,Rio Grande do Sul,4313375,Nova Santa Rita,-49
2024,6,RS,Rio Grande do Sul,4313490,Novo Barreiro,-2
2024,6,RS,Rio Grande do Sul,4313391,Novo Cabrais,1
2024,6,RS,Rio Grande do Sul,4313409,Novo Hamburgo,14
2024,6,RS,Rio Grande do Sul,4313425,Novo Machado,1
2024,6,RS,Rio Grande do Sul,4313441,Novo Tiradentes,7
2024,6,RS,Rio Grande do Sul,4313466,Novo Xingu,-2
2024,6,RS,Rio Grande do Sul,4312658,Não-Me-Toque,-42
2024,6,RS,Rio Grande do Sul,4313508,Osório,-46
2024,6,RS,Rio Grande do Sul,4313607,Paim Filho,2
2024,6,RS,Rio Grande do Sul,4313656,Palmares do Sul,-12
2024,6,RS,Rio Grande do Sul,4313706,Palmeira das Missões,-9
2024,6,RS,Rio Grande do Sul,4313805,Palmitinho,5
2024,6,RS,Rio Grande do Sul,4313904,Panambi,-12
2024,6,RS,Rio Grande do Sul,4313953,Pantano Grande,-30
2024,6,RS,Rio Grande do Sul,4314001,Paraí,15
2024,6,RS,Rio Grande do Sul,4314027,Paraíso do Sul,-11
2024,6,RS,Rio Grande do Sul,4314035,Pareci Novo,-4
2024,6,RS,Rio Grande do Sul,4314050,Parobé,-37
2024,6,RS,Rio Grande do Sul,4314068,Passa Sete,-1
2024,6,RS,Rio Grande do Sul,4314100,Passo Fundo,243
2024,6,RS,Rio Grande do Sul,4314076,Passo do Sobrado,-1
2024,6,RS,Rio Grande do Sul,4314134,Paulo Bento,3
2024,6,RS,Rio Grande do Sul,4314159,Paverama,-10
2024,6,RS,Rio Grande do Sul,4314175,Pedras Altas,-15
2024,6,RS,Rio Grande do Sul,4314209,Pedro Osório,-32
2024,6,RS,Rio Grande do Sul,4314308,Pejuçara,-8
2024,6,RS,Rio Grande do Sul,4314407,Pelotas,-78
2024,6,RS,Rio Grande do Sul,4314423,Picada Café,-82
2024,6,RS,Rio Grande do Sul,4314456,Pinhal,24
2024,6,RS,Rio Grande do Sul,4314472,Pinhal Grande,-12
2024,6,RS,Rio Grande do Sul,4314464,Pinhal da Serra,-11
2024,6,RS,Rio Grande do Sul,4314498,Pinheirinho do Vale,-4
2024,6,RS,Rio Grande do Sul,4314506,Pinheiro Machado,-10
2024,6,RS,Rio Grande do Sul,4314548,Pinto Bandeira,-2
2024,6,RS,Rio Grande do Sul,4314555,Pirapó,1
2024,6,RS,Rio Grande do Sul,4314605,Piratini,-12
2024,6,RS,Rio Grande do Sul,4314704,Planalto,4
2024,6,RS,Rio Grande do Sul,4314787,Ponte Preta,5
2024,6,RS,Rio Grande do Sul,4314779,Pontão,-8
2024,6,RS,Rio Grande do Sul,4314902,Porto Alegre,-1178
2024,6,RS,Rio Grande do Sul,4315008,Porto Lucena,-6
2024,6,RS,Rio Grande do Sul,4315057,Porto Mauá,0
2024,6,RS,Rio Grande do Sul,4315073,Porto Vera Cruz,-5
2024,6,RS,Rio Grande do Sul,4315107,Porto Xavier,-53
2024,6,RS,Rio Grande do Sul,4314803,Portão,-24
2024,6,RS,Rio Grande do Sul,4315131,Pouso Novo,2
2024,6,RS,Rio Grande do Sul,4314753,Poço das Antas,3
2024,6,RS,Rio Grande do Sul,4315149,Presidente Lucena,-8
2024,6,RS,Rio Grande do Sul,4315156,Progresso,-4
2024,6,RS,Rio Grande do Sul,4315172,Protásio Alves,-6
2024,6,RS,Rio Grande do Sul,4315206,Putinga,2
2024,6,RS,Rio Grande do Sul,4315305,Quaraí,0
2024,6,RS,Rio Grande do Sul,4315313,Quatro Irmãos,-1
2024,6,RS,Rio Grande do Sul,4315321,Quevedos,-12
2024,6,RS,Rio Grande do Sul,4315354,Quinze de Novembro,2
2024,6,RS,Rio Grande do Sul,4315404,Redentora,6
2024,6,RS,Rio Grande do Sul,4315453,Relvado,-3
2024,6,RS,Rio Grande do Sul,4315503,Restinga Seca,-24
2024,6,RS,Rio Grande do Sul,4315602,Rio Grande,527
2024,6,RS,Rio Grande do Sul,4315701,Rio Pardo,-28
2024,6,RS,Rio Grande do Sul,4315552,Rio dos Índios,2
2024,6,RS,Rio Grande do Sul,4315750,Riozinho,-15
2024,6,RS,Rio Grande do Sul,4315800,Roca Sales,-155
2024,6,RS,Rio Grande do Sul,4315909,Rodeio Bonito,8
2024,6,RS,Rio Grande do Sul,4315958,Rolador,-2
2024,6,RS,Rio Grande do Sul,4316006,Rolante,84
2024,6,RS,Rio Grande do Sul,4316105,Ronda Alta,-12
2024,6,RS,Rio Grande do Sul,4316204,Rondinha,16
2024,6,RS,Rio Grande do Sul,4316303,Roque Gonzales,-5
2024,6,RS,Rio Grande do Sul,4316402,Rosário do Sul,-42
2024,6,RS,Rio Grande do Sul,4316428,Sagrada Família,-3
2024,6,RS,Rio Grande do Sul,4316436,Saldanha Marinho,-9
2024,6,RS,Rio Grande do Sul,4316451,Salto do Jacuí,-1
2024,6,RS,Rio Grande do Sul,4316477,Salvador das Missões,-2
2024,6,RS,Rio Grande do Sul,4316501,Salvador do Sul,4
2024,6,RS,Rio Grande do Sul,4316600,Sananduva,109
2024,6,RS,Rio Grande do Sul,4317103,Sant'Ana do Livramento,17
2024,6,RS,Rio Grande do Sul,4316709,Santa Bárbara do Sul,-17
2024,6,RS,Rio Grande do Sul,4316733,Santa Cecília do Sul,4
2024,6,RS,Rio Grande do Sul,4316758,Santa Clara do Sul,-19
2024,6,RS,Rio Grande do Sul,4316808,Santa Cruz do Sul,-1245
2024,6,RS,Rio Grande do Sul,4316972,Santa Margarida do Sul,-16
2024,6,RS,Rio Grande do Sul,4316907,Santa Maria,41
2024,6,RS,Rio Grande do Sul,4316956,Santa Maria do Herval,6
2024,6,RS,Rio Grande do Sul,4317202,Santa Rosa,67
2024,6,RS,Rio Grande do Sul,4317251,Santa Tereza,4
2024,6,RS,Rio Grande do Sul,4317301,Santa Vitória do Palmar,-136
2024,6,RS,Rio Grande do Sul,4317004,Santana da Boa Vista,-18
2024,6,RS,Rio Grande do Sul,4317400,Santiago,-8
2024,6,RS,Rio Grande do Sul,4317608,Santo Antônio da Patrulha,-11
2024,6,RS,Rio Grande do Sul,4317707,Santo Antônio das Missões,-2
2024,6,RS,Rio Grande do Sul,4317558,Santo Antônio do Palma,2
2024,6,RS,Rio Grande do Sul,4317756,Santo Antônio do Planalto,1
2024,6,RS,Rio Grande do Sul,4317806,Santo Augusto,15
2024,6,RS,Rio Grande do Sul,4317905,Santo Cristo,9
2024,6,RS,Rio Grande do Sul,4317954,Santo Expedito do Sul,2
2024,6,RS,Rio Grande do Sul,4317509,Santo Ângelo,6
2024,6,RS,Rio Grande do Sul,4319901,Sapiranga,-54
2024,6,RS,Rio Grande do Sul,4320008,Sapucaia do Sul,13
2024,6,RS,Rio Grande do Sul,4320107,Sarandi,28
2024,6,RS,Rio Grande do Sul,4320206,Seberi,27
2024,6,RS,Rio Grande do Sul,4320230,Sede Nova,0
2024,6,RS,Rio Grande do Sul,4320263,Segredo,-1
2024,6,RS,Rio Grande do Sul,4320305,Selbach,1
2024,6,RS,Rio Grande do Sul,4320321,Senador Salgado Filho,-3
2024,6,RS,Rio Grande do Sul,4320354,Sentinela do Sul,3
2024,6,RS,Rio Grande do Sul,4320404,Serafina Corrêa,13
2024,6,RS,Rio Grande do Sul,4320503,Sertão,-6
2024,6,RS,Rio Grande do Sul,4320552,Sertão Santana,3
2024,6,RS,Rio Grande do Sul,4320578,Sete de Setembro,1
2024,6,RS,Rio Grande do Sul,4320602,Severiano de Almeida,-2
2024,6,RS,Rio Grande do Sul,4320651,Silveira Martins,6
2024,6,RS,Rio Grande do Sul,4320677,Sinimbu,-7
2024,6,RS,Rio Grande do Sul,4320701,Sobradinho,31
2024,6,RS,Rio Grande do Sul,4320800,Soledade,19
2024,6,RS,Rio Grande do Sul,4318002,São Borja,-67
2024,6,RS,Rio Grande do Sul,4318051,São Domingos do Sul,-4
2024,6,RS,Rio Grande do Sul,4318101,São Francisco de Assis,-40
2024,6,RS,Rio Grande do Sul,4318200,São Francisco de Paula,-150
2024,6,RS,Rio Grande do Sul,4318309,São Gabriel,-80
2024,6,RS,Rio Grande do Sul,4318408,São Jerônimo,-13
2024,6,RS,Rio Grande do Sul,4318440,São Jorge,10
2024,6,RS,Rio Grande do Sul,4318457,São José das Missões,-2
2024,6,RS,Rio Grande do Sul,4318465,São José do Herval,-6
2024,6,RS,Rio Grande do Sul,4318481,São José do Hortêncio,-10
2024,6,RS,Rio Grande do Sul,4318499,São José do Inhacorá,-4
2024,6,RS,Rio Grande do Sul,4318507,São José do Norte,412
2024,6,RS,Rio Grande do Sul,4318606,São José do Ouro,6
2024,6,RS,Rio Grande do Sul,4318614,São José do Sul,-2
2024,6,RS,Rio Grande do Sul,4318622,São José dos Ausentes,-102
2024,6,RS,Rio Grande do Sul,4318424,São João da Urtiga,5
2024,6,RS,Rio Grande do Sul,4318432,São João do Polêsine,40
2024,6,RS,Rio Grande do Sul,4318705,São Leopoldo,-306
2024,6,RS,Rio Grande do Sul,4318804,São Lourenço do Sul,-1
2024,6,RS,Rio Grande do Sul,4318903,São Luiz Gonzaga,75
2024,6,RS,Rio Grande do Sul,4319000,São Marcos,23
2024,6,RS,Rio Grande do Sul,4319109,São Martinho,-10
2024,6,RS,Rio Grande do Sul,4319125,São Martinho da Serra,-6
2024,6,RS,Rio Grande do Sul,4319158,São Miguel das Missões,-20
2024,6,RS,Rio Grande do Sul,4319208,São Nicolau,-5
2024,6,RS,Rio Grande do Sul,4319307,São Paulo das Missões,4
2024,6,RS,Rio Grande do Sul,4319356,São Pedro da Serra,3
2024,6,RS,Rio Grande do Sul,4319364,São Pedro das Missões,-2
2024,6,RS,Rio Grande do Sul,4319372,São Pedro do Butiá,0
2024,6,RS,Rio Grande do Sul,4319406,São Pedro do Sul,-28
2024,6,RS,Rio Grande do Sul,4319505,São Sebastião do Caí,-46
2024,6,RS,Rio Grande do Sul,4319604,São Sepé,-40
2024,6,RS,Rio Grande do Sul,4319703,São Valentim,4
2024,6,RS,Rio Grande do Sul,4319711,São Valentim do Sul,-7
2024,6,RS,Rio Grande do Sul,4319737,São Valério do Sul,1
2024,6,RS,Rio Grande do Sul,4319752,São Vendelino,2
2024,6,RS,Rio Grande do Sul,4319802,São Vicente do Sul,-23
2024,6,RS,Rio Grande do Sul,4320453,Sério,1
2024,6,RS,Rio Grande do Sul,4320859,Tabaí,-2
2024,6,RS,Rio Grande do Sul,4320909,Tapejara,46
2024,6,RS,Rio Grande do Sul,4321006,Tapera,-9
2024,6,RS,Rio Grande do Sul,4321105,Tapes,-2
2024,6,RS,Rio Grande do Sul,4321204,Taquara,-44
2024,6,RS,Rio Grande do Sul,4321303,Taquari,13
2024,6,RS,Rio Grande do Sul,4321329,Taquaruçu do Sul,4
2024,6,RS,Rio Grande do Sul,4321352,Tavares,7
2024,6,RS,Rio Grande do Sul,4321402,Tenente Portela,15
2024,6,RS,Rio Grande do Sul,4321436,Terra de Areia,13
2024,6,RS,Rio Grande do Sul,4321451,Teutônia,8
2024,6,RS,Rio Grande do Sul,4321469,Tio Hugo,-1
2024,6,RS,Rio Grande do Sul,4321477,Tiradentes do Sul,7
2024,6,RS,Rio Grande do Sul,4321493,Toropi,-1
2024,6,RS,Rio Grande do Sul,4321501,Torres,9
2024,6,RS,Rio Grande do Sul,4321600,Tramandaí,-492
2024,6,RS,Rio Grande do Sul,4321626,Travesseiro,-12
2024,6,RS,Rio Grande do Sul,4321956,Trindade do Sul,-9
2024,6,RS,Rio Grande do Sul,4322004,Triunfo,97
2024,6,RS,Rio Grande do Sul,4321634,Três Arroios,-2
2024,6,RS,Rio Grande do Sul,4321667,Três Cachoeiras,11
2024,6,RS,Rio Grande do Sul,4321709,Três Coroas,-53
2024,6,RS,Rio Grande do Sul,4321832,Três Forquilhas,-1
2024,6,RS,Rio Grande do Sul,4321857,Três Palmeiras,-4
2024,6,RS,Rio Grande do Sul,4321907,Três Passos,28
2024,6,RS,Rio Grande do Sul,4321808,Três de Maio,36
2024,6,RS,Rio Grande do Sul,4322103,Tucunduva,4
2024,6,RS,Rio Grande do Sul,4322152,Tunas,-5
2024,6,RS,Rio Grande do Sul,4322186,Tupanci do Sul,2
2024,6,RS,Rio Grande do Sul,4322202,Tupanciretã,-68
2024,6,RS,Rio Grande do Sul,4322251,Tupandi,15
2024,6,RS,Rio Grande do Sul,4322301,Tuparendi,8
2024,6,RS,Rio Grande do Sul,4322327,Turuçu,-6
2024,6,RS,Rio Grande do Sul,4322343,Ubiretama,1
2024,6,RS,Rio Grande do Sul,4322376,Unistalda,3
2024,6,RS,Rio Grande do Sul,4322350,União da Serra,-3
2024,6,RS,Rio Grande do Sul,4322400,Uruguaiana,-6
2024,6,RS,Rio Grande do Sul,4322509,Vacaria,-354
2024,6,RS,Rio Grande do Sul,4322541,Vale Real,-3
2024,6,RS,Rio Grande do Sul,4322525,Vale Verde,0
2024,6,RS,Rio Grande do Sul,4322533,Vale do Sol,-5
2024,6,RS,Rio Grande do Sul,4322558,Vanini,0
2024,6,RS,Rio Grande do Sul,4322608,Venâncio Aires,-1233
2024,6,RS,Rio Grande do Sul,4322707,Vera Cruz,-114
2024,6,RS,Rio Grande do Sul,4322806,Veranópolis,3
2024,6,RS,Rio Grande do Sul,4322855,Vespasiano Correa,-15
2024,6,RS,Rio Grande do Sul,4322905,Viadutos,-1
2024,6,RS,Rio Grande do Sul,4323002,Viamão,-67
2024,6,RS,Rio Grande do Sul,4323101,Vicente Dutra,-1
2024,6,RS,Rio Grande do Sul,4323200,Victor Graeff,-8
2024,6,RS,Rio Grande do Sul,4323309,Vila Flores,-2
2024,6,RS,Rio Grande do Sul,4323358,Vila Lângaro,2
2024,6,RS,Rio Grande do Sul,4323408,Vila Maria,7
2024,6,RS,Rio Grande do Sul,4323457,Vila Nova do Sul,-4
2024,6,RS,Rio Grande do Sul,4323507,Vista Alegre,5
2024,6,RS,Rio Grande do Sul,4323606,Vista Alegre do Prata,1
2024,6,RS,Rio Grande do Sul,4323705,Vista Gaúcha,3
2024,6,RS,Rio Grande do Sul,4323754,Vitória das Missões,-2
2024,6,RS,Rio Grande do Sul,4323770,Westfalia,112
2024,6,RS,Rio Grande do Sul,4323804,Xangri-lá,-2
2024,6,RS,Rio Grande do Sul,4300059,Água Santa,0
2024,6,RS,Rio Grande do Sul,4301552,Áurea,0
2024,5,RS,Rio Grande do Sul,4300034,Aceguá,10
2024,5,RS,Rio Grande do Sul,4300109,Agudo,-32
2024,5,RS,Rio Grande do Sul,4300208,Ajuricaba,-15
2024,5,RS,Rio Grande do Sul,4300307,Alecrim,-1
2024,5,RS,Rio Grande do Sul,4300406,Alegrete,-200
2024,5,RS,Rio Grande do Sul,4300455,Alegria,-4
2024,5,RS,Rio Grande do Sul,4300471,Almirante Tamandaré do Sul,5
2024,5,RS,Rio Grande do Sul,4300505,Alpestre,-6
